YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,imp_rec,LNGTH,WGT,lngth_imp,wgt_imp,month,strat_id,psu_id,common,wp_size,l_in_bin,l_cm_bin,VAR_ID,ARX_METHOD,ALT_FLAG,date_published
2020,12,7,5,1581320200118002,6,1,we,,,,,0,0,01,2020011277weS:8AM-8PM,2020112771581320200118,,1322.3067088,,,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126001,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,3786.694453,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1581320200126002,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,3786.694453,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1581320200126003,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,3786.694453,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126004,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,3786.694453,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126005,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,3786.694453,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126006,6,1,we,8857030304,,358,0.38,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,SOUTHERN FLOUNDER,3811.4826976,14,35,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126006,6,1,we,8850030502,,325,0.32,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,SPANISH MACKEREL,3811.4826976,12,32,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126006,6,1,we,8835430301,,314,0.72,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,SHEEPSHEAD,3811.4826976,12,31,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126006,6,1,we,8835430301,,370,1.38,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,SHEEPSHEAD,3811.4826976,14,37,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126007,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,3786.694453,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126008,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,3786.694453,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126009,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,3786.694453,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126010,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,3786.694453,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126011,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,5571.44201,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126012,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,2318.7699566,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1581320200126015,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,2552.277803,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1581320200126016,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,2552.277803,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1581320200126017,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,2552.277803,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126018,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,1618.2464173,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126019,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,1618.2464173,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126020,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,1618.2464173,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126021,6,1,we,8850030502,,379,0.46,0,1,01,2020011267weS:8AM-8PM,2020112671581320200126,SPANISH MACKEREL,3042.1519024,14,37,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126021,6,1,we,8850030502,,329,0.30,0,1,01,2020011267weS:8AM-8PM,2020112671581320200126,SPANISH MACKEREL,3042.1519024,12,32,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126022,6,1,we,8835440702,,276,0.32,1,1,01,2020011267weS:8AM-8PM,2020112671581320200126,ATLANTIC CROAKER,19927.337072,10,27,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126022,6,1,we,8835440702,,255,0.20,1,1,01,2020011267weS:8AM-8PM,2020112671581320200126,ATLANTIC CROAKER,19927.337072,10,25,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126022,6,1,we,8835440702,,225,0.16,1,1,01,2020011267weS:8AM-8PM,2020112671581320200126,ATLANTIC CROAKER,19927.337072,8,22,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126022,6,1,we,8835440702,,219,0.14,1,1,01,2020011267weS:8AM-8PM,2020112671581320200126,ATLANTIC CROAKER,19927.337072,8,21,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200126022,6,1,we,8835440702,,211,0.14,1,1,01,2020011267weS:8AM-8PM,2020112671581320200126,ATLANTIC CROAKER,19927.337072,8,21,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126023,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,3019.2934958,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126024,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,,5821.3876528,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126025,6,1,we,8835430201,,240,0.34,1,1,01,2020011267weS:8AM-8PM,2020112671581320200126,PINFISH,1618.2464173,9,24,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126025,6,1,we,8835610221,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,MAYAN CICHLID,19418.957008,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126026,6,1,we,8835610221,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,MAYAN CICHLID,19418.957008,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581320200126026,6,1,we,8835390000,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200126,MOJARRA FAMILY,6472.9856692,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1581320200131001,6,1,we,8747011003,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200131,SPANISH SARDINE,63237.353179,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1581320200131002,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671581320200131,,2216.511442,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200214001,6,1,we,8835440102,,400,0.56,1,1,02,2020021277weS:8AM-8PM,2020112771581320200214,SPOTTED SEATROUT,10560.722249,15,40,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200214002,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581320200214,,12414.800218,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200214003,6,1,we,8804040205,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581320200214,STRIPED KILLIFISH,1368777.9702,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200214003,6,1,we,8836010100,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581320200214,MULLET GENUS,219004.47523,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200214004,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581320200214,,9125.1864681,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581320200222003,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581320200222,,10751.430405,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103001,6,1,we,8835440901,,640,2.94,0,0,01,2020011277weS:8AM-8PM,2020112771581420200103,RED DRUM,3132.4959754,25,64,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103002,6,1,we,8857030302,,346,0.52,0,0,01,2020011277weS:8AM-8PM,2020112771581420200103,GULF FLOUNDER,3132.4959754,13,34,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103003,6,1,we,,,,,0,0,01,2020011277weS:8AM-8PM,2020112771581420200103,,3109.410944,,,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103004,6,1,we,,,,,0,0,01,2020011277weS:8AM-8PM,2020112771581420200103,,3109.410944,,,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103005,6,1,we,,,,,0,0,01,2020011277weS:8AM-8PM,2020112771581420200103,,3109.410944,,,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103006,6,1,we,,,,,0,0,01,2020011277weS:8AM-8PM,2020112771581420200103,,6001.6225492,,,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103007,6,1,we,8835440106,,294,0.30,0,0,01,2020011277weS:8AM-8PM,2020112771581420200103,SAND SEATROUT,3132.4959754,11,29,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103007,6,1,we,8835250101,,376,0.66,1,0,01,2020011277weS:8AM-8PM,2020112771581420200103,BLUEFISH,3132.4959754,14,37,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103008,6,1,we,,,,,0,0,01,2020011277weS:8AM-8PM,2020112771581420200103,,3109.410944,,,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103009,6,1,we,,,,,0,0,01,2020011277weS:8AM-8PM,2020112771581420200103,,3109.410944,,,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200103010,6,1,we,,,,,0,0,01,2020011277weS:8AM-8PM,2020112771581420200103,,11786.04576,,,2020011277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200204001,6,1,wd,,,,,0,0,02,2020021277wdS:8AM-8PM,2020112771581420200204,,13532.642856,,,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200204002,6,1,wd,,,,,0,0,02,2020021277wdS:8AM-8PM,2020112771581420200204,,13532.642856,,,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581420200204003,6,1,wd,8835400101,,227,0.25,1,1,02,2020021277wdS:8AM-8PM,2020112771581420200204,TOMTATE,14474.964469,8,22,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581420200204003,6,1,wd,8835400101,,226,0.30,1,1,02,2020021277wdS:8AM-8PM,2020112771581420200204,TOMTATE,14474.964469,8,22,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581420200204003,6,1,wd,8835400101,,212,0.20,1,1,02,2020021277wdS:8AM-8PM,2020112771581420200204,TOMTATE,14474.964469,8,21,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581420200204003,6,1,wd,8835400101,,210,0.20,1,1,02,2020021277wdS:8AM-8PM,2020112771581420200204,TOMTATE,14474.964469,8,21,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,2,1581420200204003,6,1,wd,8835400101,,192,0.15,1,1,02,2020021277wdS:8AM-8PM,2020112771581420200204,TOMTATE,14474.964469,7,19,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200204004,6,1,wd,,,,,0,0,02,2020021277wdS:8AM-8PM,2020112771581420200204,,14474.964469,,,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200204005,6,1,wd,,,,,0,0,02,2020021277wdS:8AM-8PM,2020112771581420200204,,14474.964469,,,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200204006,6,1,wd,,,,,0,0,02,2020021277wdS:8AM-8PM,2020112771581420200204,,14474.964469,,,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200204007,6,1,wd,,,,,0,0,02,2020021277wdS:8AM-8PM,2020112771581420200204,,14474.964469,,,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1581420200204008,6,1,wd,,,,,0,0,02,2020021277wdS:8AM-8PM,2020112771581420200204,,14474.964469,,,2020021277wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200217001,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200217,,12414.800218,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200217002,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200217,,12414.800218,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200217003,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200217,,8651.8876314,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200217004,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200217,,8651.8876314,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200217005,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200217,,8651.8876314,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200217006,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200217,,12414.800218,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223003,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,,12414.800218,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223004,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,,12414.800218,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223005,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,,12414.800218,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223006,6,1,we,8835440102,,383,0.68,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,SPOTTED SEATROUT,10194.458961,15,38,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223006,6,1,we,8835440102,,404,0.70,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,SPOTTED SEATROUT,10194.458961,15,40,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223006,6,1,we,8835440106,,297,0.34,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,SAND SEATROUT,10194.458961,11,29,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223006,6,1,we,8835250101,,303,0.44,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,BLUEFISH,10194.458961,11,30,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223007,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,,10153.659255,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223008,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,,10153.659255,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223009,6,1,we,8857030304,,355,0.38,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,SOUTHERN FLOUNDER,10194.458961,13,35,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223009,6,1,we,8857030304,,329,0.26,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,SOUTHERN FLOUNDER,10194.458961,12,32,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223009,6,1,we,8857030304,,317,0.22,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,SOUTHERN FLOUNDER,10194.458961,12,31,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223009,6,1,we,8857030304,,317,0.22,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,SOUTHERN FLOUNDER,10194.458961,12,31,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223009,6,1,we,8857030304,,314,0.26,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,SOUTHERN FLOUNDER,10194.458961,12,31,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223009,6,1,we,8857030304,,311,0.22,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,SOUTHERN FLOUNDER,10194.458961,12,31,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223010,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,,12414.800218,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223011,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,,10153.659255,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1581420200223012,6,1,we,,,,,0,0,02,2020021277weS:8AM-8PM,2020112771581420200223,,10153.659255,,,2020021277weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200102001,6,1,wd,,,,,0,0,01,2020011267wdS:8AM-8PM,2020112671583820200102,,19183.383896,,,2020011267wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200102002,6,1,wd,,,,,0,0,01,2020011267wdS:8AM-8PM,2020112671583820200102,,19183.383896,,,2020011267wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200102003,6,1,wd,,,,,0,0,01,2020011267wdS:8AM-8PM,2020112671583820200102,,19183.383896,,,2020011267wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200102004,6,1,wd,,,,,0,0,01,2020011267wdS:8AM-8PM,2020112671583820200102,,19183.383896,,,2020011267wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200102005,6,1,wd,8836010100,,,,0,0,01,2020011267wdS:8AM-8PM,2020112671583820200102,MULLET GENUS,479584.59741,,,2020011267wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200102005,6,1,wd,8835440102,,395,0.54,0,0,01,2020011267wdS:8AM-8PM,2020112671583820200102,SPOTTED SEATROUT,19184.533677,15,39,2020011267wdS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200102005,6,1,wd,8835440102,,400,0.56,0,0,01,2020011267wdS:8AM-8PM,2020112671583820200102,SPOTTED SEATROUT,19184.533677,15,40,2020011267wdS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1583820200105001,6,1,we,8835440702,,272,0.28,1,1,01,2020011267weS:8AM-8PM,2020112671583820200105,ATLANTIC CROAKER,5918.2941982,10,27,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1583820200105001,6,1,we,8835440702,,211,0.12,1,1,01,2020011267weS:8AM-8PM,2020112671583820200105,ATLANTIC CROAKER,5918.2941982,8,21,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1583820200105001,6,1,we,8835440702,,203,0.10,1,1,01,2020011267weS:8AM-8PM,2020112671583820200105,ATLANTIC CROAKER,5918.2941982,7,20,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1583820200105002,6,1,we,8835440702,,316,0.48,1,1,01,2020011267weS:8AM-8PM,2020112671583820200105,ATLANTIC CROAKER,5918.2941982,12,31,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1583820200105002,6,1,we,8835440702,,273,0.24,1,1,01,2020011267weS:8AM-8PM,2020112671583820200105,ATLANTIC CROAKER,5918.2941982,10,27,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1583820200105002,6,1,we,8835440702,,237,0.16,1,1,01,2020011267weS:8AM-8PM,2020112671583820200105,ATLANTIC CROAKER,5918.2941982,9,23,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1583820200105002,6,1,we,8835440702,,216,0.12,1,1,01,2020011267weS:8AM-8PM,2020112671583820200105,ATLANTIC CROAKER,5918.2941982,8,21,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200105003,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671583820200105,,5918.2941982,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200105004,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671583820200105,,2408.7812831,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200105005,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671583820200105,,2408.7812831,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200105006,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671583820200105,,2408.7812831,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200117006,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671583820200117,,4063.563264,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200117007,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671583820200117,,4063.563264,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200117008,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671583820200117,,4785.6445575,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200117009,6,1,we,,,,,0,0,01,2020011267weS:8AM-8PM,2020112671583820200117,,4785.6445575,,,2020011267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202001,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,890.98966318,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202002,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,890.98966318,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202003,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,890.98966318,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202004,6,1,we,8835430301,,341,0.94,0,1,02,2020021267weS:8AM-8PM,2020112671583820200202,SHEEPSHEAD,908.49587222,13,34,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202004,6,1,we,8835430301,,313,0.73,0,1,02,2020021267weS:8AM-8PM,2020112671583820200202,SHEEPSHEAD,908.49587222,12,31,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202005,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,890.98966318,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202006,6,1,we,8835430301,,396,1.70,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,SHEEPSHEAD,2042.0232535,15,39,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202006,6,1,we,8835430301,,382,1.34,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,SHEEPSHEAD,2042.0232535,15,38,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202006,6,1,we,8835430301,,354,1.22,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,SHEEPSHEAD,2042.0232535,13,35,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202007,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202008,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202009,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202010,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202011,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202012,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202013,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202014,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202015,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202016,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202017,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202018,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202019,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202020,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202021,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,5,1583820200202022,6,1,we,,,,,0,0,02,2020021267weS:8AM-8PM,2020112671583820200202,,2021.6736327,,,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1583820200209001,6,1,we,8850030502,,372,0.36,0,0,02,2020021267weS:8AM-8PM,2020112671583820200209,SPANISH MACKEREL,1827.2093773,14,37,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1583820200209001,6,1,we,8850030502,,325,0.30,1,1,02,2020021267weS:8AM-8PM,2020112671583820200209,SPANISH MACKEREL,1827.2093773,12,32,2020021267weS:8AM-8PM,,0,05/04/2021
2020,12,7,1,1583820200209001,6,1,we,8850030502,,335,0.38,0,0,02,2020021267weS:8AM-8PM,2020112671583820200209,SPANISH MACKEREL,1827.2093773,13,33,2020021267weS:8AM-8PM,,0,05/04/2021
